StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,Q11,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q9,Q6,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q3,Q7,CRN,Nombre de Experiencia,OSF,Periodo,Tipo de Formato
27/11/22 12:47,27/11/22 12:50,IP Address,131.178.200.61,100,197,True,27/11/22 12:50,R_3e8LnQC0TpUGqZ4,,@00626,,25.6449,-100.311,anonymous,ES-ES,A01275583,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial_Jaquemat","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Un excelente servicio, únicamente me gustaría que fuera presencial-","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Esta experiencia fue muy gratificante, ya que al ver como es que mi alumna iba dominando los temas conforme le enseñaba, así mismo, el intentar hacer que tenga un amor por las matematicas.",Reconocimiento,,,,,
27/11/22 12:37,27/11/22 12:51,IP Address,187.138.60.46,100,868,True,27/11/22 12:51,R_1GQtnDjXzsodnPW,,@00627,,25.6677,-100.2514,anonymous,ES-ES,A01284457,AEDEG - Asociación de Estudiantes Deutsche Gemeinschaft_Deutsch 101, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,"Este proyecto solidario me ayudo a reforzar y desarrollar competencias, habilidades y valores en lo personal y me dejo muchos aprendizajes.", 4, 4, 4, 4,"Fue muy buen proyecto solidario, con una muy buena comunicación entre los participantes y la asociación, y estuvo muy bien organizado.",Reconocimiento,,,,,
27/11/22 12:53,27/11/22 12:55,IP Address,189.159.26.20,100,154,True,27/11/22 12:55,R_2v66K9T4ezX4wff,,@00628,,25.6575,-100.4508,anonymous,ES-ES,A00833146,"SAIQ, Sociedad de Alumnos de Ingeniería Química_Sembrando Conciencia","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Quisiera que hubieran atendido más niños a mi salón, podrían intentar de promover más las clases.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Disfruté mucho interactuar con los niños y niñas y darles clases sobre temas que han visto en clase para reforsarlos y temas que no han visto para que estén más preparados. Se pudo notar el progreso que hicimos con los niños que fueron a todas las clases. ,Reconocimiento,,,,,
27/11/22 12:54,27/11/22 12:56,IP Address,187.189.188.151,100,160,True,27/11/22 12:56,R_2B9W2rYGQkFzd1Q,,@00629,,25.6677,-100.2514,anonymous,ES-ES,A01283125|,AEDEG - Asociación de Estudiantes Deutsche Gemeinschaft_Deutsch 101,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,Excelente oportunidad de compartir el interés por otra cultura con niños.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encantó la oportunidad de poder enseñar y la libertad creativa que tuve para hacerlo.,Reconocimiento,,,,,
27/11/22 12:57,27/11/22 12:59,IP Address,187.167.253.36,100,110,True,27/11/22 12:59,R_1dt8g9vYT56PqKG,,@00630,,25.6449,-100.311,anonymous,ES-ES,A00832947,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C._Arte por la Vida UNAC","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusta mucho trabajar en este proyecto por las personas y las cosas que se hacen ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
27/11/22 12:22,27/11/22 13:02,IP Address,187.192.35.17,100,2420,True,27/11/22 13:02,R_2Euyi5gtorBH5Bh,,@00631,,25.6449,-100.311,anonymous,ES-ES,A00833479,Asociación Iknextia_Asesores Iknextia,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Sin duda me gustaría volver a aplicar, está muy padre","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
27/11/22 13:00,27/11/22 13:03,IP Address,189.152.43.197,100,197,True,27/11/22 13:03,R_3oLvsu0a44T0yad,,@00632,,25.6802,-100.3065,anonymous,ES-ES,A01721819,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 3, 3, 4,No,Sí,Lo que creo que podría ayudar a esa demanda que vi en específico sería aplicar un examen de conocimiento inicial a los niños y niñas para después ponerlos en grupos.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","El punto que creo más importante que sucedió en mi grupo fue que las niñas estaban en niveles muy diferentes de conocimiento en matemáticas y eso no ayudaba a una niña, porque ya lo sabía perfectamente, pero lo indicado era empezar desde el punto más bajo de alguno de los integrantes del grupo. Dentro de la misma asesoría lo que hacía era, mientras una estaba haciendo los problemas que le encargue del tema que le acababa de explicar, a la otra le iba explicando otro tema y después le daba problemas para luego regresar con la otra niña y así consecutivamente. ",Área de oportunidad,,,,,
27/11/22 12:59,27/11/22 13:03,IP Address,131.178.200.61,100,233,True,27/11/22 13:03,R_QbSBIxaBTlAPmg1,,@00633,,25.6449,-100.311,anonymous,ES-ES,A00832673,"SALAD, Sociedad de Alumnos en Animación y Arte Digital_EnseñARTE","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,"es importante seguir fomentando el arte en los pequeños, espero se puedan hacer más sesiones con ellos en futuras generaciones por venir.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Fue bastante conmovedor ver cómo los niños estaban emocionado por aprender y seguir haciendo actividades. Lo único que hay que mejorar es la organización y de ser posible, el transporte para los maestros.",Reconocimiento,,,,,
27/11/22 12:58,27/11/22 13:04,IP Address,187.224.148.73,100,401,True,27/11/22 13:04,R_2BbTjNv4y17U5QB,,@00634,,25.8042,-100.6061,anonymous,ES-ES,A01284625,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C._Diseñando contenido de impacto con CIDEPO AC", 4, 4, 4, 4, 3, 4, 4, 4,Sí,Sí,"El objetivo esta muy interesante y honorable, poderle dar más material del cual aprender a niños con poco acceso es muy honorable. Me gusto mucho ser parte de ello, solo me hubiera gustado poder haber hecho un impacto más grande.", 4, 4,"
5 Totalmente de Acuerdo", 4,"Me gusto mucho que la actividades eran poder hacer historias en un recurso audiovisual, pero me agradó aún más que yo pude crear una de estas historias, poniendo en práctica todo mi conocimiento como escritor y narrador de historias a prueba. Me gusto mucho. Si tuviera más experiencia con los programas de animación, producción de música y edición de videos, creo que pudiera haber hecho un trabajo que les encantaría a los niños.",Reconocimiento,,,,,
27/11/22 12:59,27/11/22 13:04,IP Address,131.178.200.61,100,297,True,27/11/22 13:04,R_2VJQDORfy3zjku4,,@00635,,25.6449,-100.311,anonymous,ES-ES,A01232529,"SALAD, Sociedad de Alumnos en Animación y Arte Digital_EnseñARTE", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,Me gusta mucho ver el entusiasmo en los niños a los que les damos clases.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Los niños presentando sus dibujos y sus cuadernos a todo el grupo los ayudo a quitarse un poco de su pena de compartir su arte lo cual considero es algo muy bueno para su futuro.,Área de oportunidad,,,,,
27/11/22 13:03,27/11/22 13:06,IP Address,189.152.168.160,100,176,True,27/11/22 13:06,R_1pnCFqByosyHwMd,,@00636,,25.6802,-100.3065,anonymous,ES-ES,A01284241,"Redes Quinto Poder IDEA, A.C._Brigadas de protección al medio ambiente", 4,"
5 Muy Satisfecho", 4, 4, 3,"
5 Muy Satisfecho", 4, 4,Sí,Sí,N/A, 3,"
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo",Excelente iniciativa ecologica con ecologia profunda. ,Reconocimiento,,,,,
27/11/22 13:03,27/11/22 13:07,IP Address,131.178.102.168,100,202,True,27/11/22 13:07,R_2qlVNeRUTirNwpe,,@00637,,25.6449,-100.311,anonymous,ES-ES,A01379689,"VIFAC, Vida y Familia Monterrey, A.B.P._Proyecto Investigación: La vulnerabilidad para las mujeres trabajadoras", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3,Sí,Sí,"Excelente, me gusto apoyar y conocer más acerca de las mujeres en situaciones de vulnerabilidad. ", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,"Me gusto conocer las instalaciones y ver como se puede ayudar. 
",Reconocimiento,,,,,
27/11/22 13:15,27/11/22 13:22,IP Address,189.159.138.150,100,402,True,27/11/22 13:22,R_3saC6qgzAbTBByR,,@00638,,25.6544,-100.4056,anonymous,ES-ES,A01721730,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC", 4, 4,"
5 Muy Satisfecho", 3,"
1 Nada Satisfecho","
1 Nada Satisfecho","
1 Nada Satisfecho", 4,Sí,No,Todo bien.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Mi equipo y yo llevamos a cabo el proceso de crear una pagina de internet nueva para dicha organizacion: Cibruc. El trabajo que se realizo fue completamente por nuestra cuenta, dado que el dueño de dicha organizacion nunca nos envio ningun formato, o archivo/contenido para poder realizar una pagina web con su contenido. Por lo que nosotros tuvimos que investigar y llevar a cabo desde cero el proceso.",Área de oportunidad,,,,,
27/11/22 13:19,27/11/22 13:25,IP Address,189.152.190.223,100,352,True,27/11/22 13:25,R_2t4rARLN8Qu4wZR,,@00639,,25.6449,-100.311,anonymous,ES-ES,A01562487,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación", 4, 4, 4, 4, 4, 3, 3, 4,No,Sí,"Me pareció que tiene buena logística, aunque múltiples veces no funcionaba el portal.", 3,"
5 Totalmente de Acuerdo", 3, 4,"Me agradó ser parte de la enseñanza y crecimiento de niños, esperó haber sido de ayuda para ellos.",Reconocimiento,,,,,
27/11/22 13:20,27/11/22 13:26,IP Address,189.203.90.166,100,366,True,27/11/22 13:26,R_3MagnEWevdsLGWf,,@00640,,25.6802,-100.3065,anonymous,ES-ES,A00571378,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación", 4, 4, 4,"
5 Muy Satisfecho", 3, 4, 3, 3,No,Sí,"Es un buen proyecto, pero a veces está desorganizado","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
27/11/22 13:25,27/11/22 13:27,IP Address,189.152.254.167,100,153,True,27/11/22 13:27,R_10CrzP7Ji9iyOna,,@00641,,25.6449,-100.311,anonymous,ES-ES,A01177530,SALPS - Sociedad de Alumnos de Licenciado en Psicología Clínica y de la Salud_Programa preclínico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,Lo disfrute mucho,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Aprendí mucho al trabajar con niños con autismo en su proceso terapéutico y ver la importancia que tiene el seguimiento de este para que puedan ir mejorando poco a poco.,Reconocimiento,,,,,
27/11/22 13:28,27/11/22 13:30,IP Address,187.192.11.145,100,141,True,27/11/22 13:30,R_3FOR4pf1rmOTaD4,,@00642,,25.6802,-100.3065,anonymous,ES-ES,A01721225,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Quede muy satisfecha con mi participación., 4, 4, 4, 4, Fue una experiencia muy bonita al organizar un evento hecho por alumnos para fomentar la inclusión.,Reconocimiento,,,,,
27/11/22 13:29,27/11/22 13:32,IP Address,131.178.102.180,100,160,True,27/11/22 13:32,R_3oT7IO7jLtvcYS7,,@00643,,25.6449,-100.311,anonymous,ES-ES,A00828572,Líderes del Mañana - ADUX_ADUX Digital, 4, 4, 4, 4, 4, 4, 4, 4,No,Sí,Me parece buena estrategia que sigan usando las clases en linea cómo medio para llegar a disntitos estudiantes, 4, 4, 4, 4,"Me parecio que se logro el cometido y de eso se trata, llegarle a los demás e impactarlos
",Reconocimiento,,,,,
27/11/22 13:28,27/11/22 13:32,IP Address,187.189.163.139,100,192,True,27/11/22 13:32,R_1QcSkOulQgCp1MB,,@00644,,25.6677,-100.2514,anonymous,ES-ES,a00830265,Inclusión y Accesibilidad_Programa Surfers de la Neurodiversidad,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me gustó mucho el taller con niños y niñas con TEA, sin embargo, considero que estaría mejor darle una continuidad y tener un propósito (como lo puede ser ayudar a la parte social, etc.) e ir viendo un avance.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
27/11/22 13:31,27/11/22 13:32,IP Address,31.4.241.112,100,58,True,27/11/22 13:32,R_2qeGw7GFN1cLB3u,,@00645,,40.4163,-3.6934,anonymous,ES-ES,a01720730,Prepanet Campus Monterrey_Prepanet - Consejero en Línea, 3, 3, 4, 4, 4, 4, 4, 4,Sí,Sí,., 4, 4, 4, 4,.,Reconocimiento,,,,,
27/11/22 13:26,27/11/22 13:33,IP Address,216.238.73.241,100,449,True,27/11/22 13:33,R_2E4uiwKxjMRgZE3,,@00646,,20.5762,-100.2951,anonymous,ES-ES,A01198206,"Unidos Somos Iguales, A.B.P._Noches de Rol Unidos","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Creo que es muy importante que se sigan desarrollando este tipo de proyectos de labor social para cada vez estar más cerca de alcanzar el verdadero cambio, muy feliz de poder ser parte y me gustó muchísimo el ambiente tan abrazador y de aprendizaje que se vive trabajando en conjunto con la organización.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Ya había tenido la oportunidad de tener trato directo con personas con discapacidades, sin embargo, me encantó poder vivirla en esta ocasión más en plan de amigos y diversión, porque todxs pasabamos una noche bastante divertida y diferente, pero la mitad de nosotros no nos dábamos cuenta lo mucho que significaba para nuestros amigxs con algún tipo de discapacidad. Fue muy divertido poder platicar, bailar y reir con personas que vienen de muchos lugares diferentes, con intereses y gustos distintos, sentí que hice muy buenos amigxs y voy a extrañar a varixs de ellxs por la esencia tan bonita que tienen como personas. Estoy muy contenta con el trabajo realizado este semestre.",Reconocimiento,,,,,
27/11/22 13:27,27/11/22 13:35,IP Address,187.190.30.136,100,444,True,27/11/22 13:35,R_1kYNdE2CuuoT1hu,,@00647,,25.6554,-100.3258,anonymous,ES-ES,A01720387,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico, 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4, 4, 4,Sí,Sí,Participé en Jann y me gusto mucho convivir con mis niños a los que les daba asesoría.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustó mucho.,Área de oportunidad,,,,,
27/11/22 13:33,27/11/22 13:36,IP Address,189.219.66.121,100,212,True,27/11/22 13:36,R_Za9UkAFECVozW3n,,@00648,,25.6449,-100.311,anonymous,ES-ES,A01284725,"Unidos Somos Iguales, A.B.P._Noches de Rol Unidos", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,"Súper bonita experiencia, es cansada, pero ¡llena el corazón!","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Fue algo muy diferente a lo que esperaba y ¡me parece un proyecto increíble e importante para la comunidad!,Reconocimiento,,,,,
27/11/22 13:35,27/11/22 13:37,IP Address,189.218.237.171,100,120,True,27/11/22 13:37,R_yDvll6mTMo8u3GV,,@00649,,23.735,-99.1844,anonymous,ES-ES,A00831754,"AMMAC, Alianza de Ministerios de Misericordia, A.C._saturday school","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Es muy enriquecedora, me enseño mucho","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto mucho tener que investigar acerca de las problemáticas que encuentra ola organización socio formadora. ,Reconocimiento,,,,,
27/11/22 13:32,27/11/22 13:39,IP Address,131.178.200.61,100,391,True,27/11/22 13:39,R_Adj8f2ugfcakhB7,,@00650,,25.6449,-100.311,anonymous,ES-ES,A00826940,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Es una muy buena organización que siempre está al pendiente de tanto los estudiantes como de los tutores. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo","Es una muy buena experiencia, siempre dan retroalimentación de cada una de las semanas y están muy al pendiente de los tutores. ",Área de oportunidad,,,,,
27/11/22 13:39,27/11/22 13:42,IP Address,187.161.117.121,100,176,True,27/11/22 13:42,R_1OZb6Vqt2zl8M4d,,@00651,,25.6554,-100.3258,anonymous,ES-ES,A00832286,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,"Buena iniciativa, espero que siga creciendo y cada vez se tome más en cuenta ", 4, 4, 4, 4,Es interesante aprender sobre lo que se puede ,Reconocimiento,,,,,
27/11/22 13:41,27/11/22 13:44,IP Address,187.190.18.177,100,174,True,27/11/22 13:44,R_1IKIcP8yfADg2iz,,@00652,,25.6554,-100.3258,anonymous,ES-ES,A01383328,"Cambiando México con Valores, A.C._Juegamex","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 3, 4,"
5 Muy Satisfecho", 4, 3,Sí,Sí,Interesante, 3,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,Interesante,Área de oportunidad,,,,,
27/11/22 13:45,27/11/22 13:48,IP Address,187.161.144.237,100,190,True,27/11/22 13:48,R_3rGHvrq1m93h5xC,,@00653,,25.6554,-100.3258,anonymous,ES-ES,A00832983,"AENL, Asociación de Estudiantes de Nuevo León_Altamira FC", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Hay mucho potencial del servicio… supongo que lo que se podría modificar es más tiempo con los niños como 2 horas, 4, 4, 4,"
5 Totalmente de Acuerdo",Me encantó. Tuve la experiencia de practicar mi paciencia y esto me apoyó en mi vida diaria ,Área de oportunidad,,,,,
27/11/22 13:45,27/11/22 13:51,IP Address,187.189.142.9,100,408,True,27/11/22 13:51,R_3s5lutx5JPqeqLb,,@00654,,25.6677,-100.2514,anonymous,ES-ES,A01285179,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,"El objetivo del proyecto esta muy bien, pero a veces son los padres los que quieren que los niños aprendan, y el hijo(a), no esta consciente de esto, ya que prefiere usar su tiempo libre para algo que le cause felicidad (como un hobbie) a estar más horas en la escuela.", 4, 4, 4, 4,"Tuve muchos niños(as) que nunca se conectaron, ni a los padres les interesaba que sus hijos aprendieran.",Área de oportunidad,,,,,
27/11/22 13:50,27/11/22 13:53,IP Address,187.190.23.96,100,180,True,27/11/22 13:53,R_3qfzrTuwxsDko2y,,@00655,,25.6677,-100.2514,anonymous,ES-ES,A00829775,"Liderazgo y Cultura Emprendedora, A.C._Embajadores y creadores de contenido para Pink society y Soy Plena","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Todo es muy bueno,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encanta poder compartir información de valor para el aprendizaje y desarrollo de las mujeres.,Reconocimiento,,,,,
